,Unnamed: 0.3,Unnamed: 0,Video,Timestamp,Transcript at Timestamp,Score,category 1 of text,"category 2 of text (subcategory, if applicable)",emotion of comedian at timestamp,action of comedian at timestamp,gesticulating,buildup vs punchline,link,Unnamed: 0.1,Unnamed: 0.2,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12
999,1012,1012,,1:49,You ain't gonna put that on just us. Oh no,1,audience,pop culture,annoyed,standing ,no,buildup,,1012,19,0.929595752,1.3525661,-0.937184045,-1.205004749,1.760003374,-1.183534071,1.254543865,-1.098872147,0.193922745,-0.546530119,-0.002234738,0.0776748,-0.594946767
1000,1013,1013,,1:52,"We shooting a special in Georgia. Walk around, strike up some conversation with these folks down here I am telling you it ain't just us",1,audience,unexpected,annoyed,standing ,no,buildup,,1013,20,1.033422125,1.306974177,-0.954291494,-1.176504259,1.768277369,-1.347285142,1.096011069,-1.09053077,0.243800716,-0.677689447,-0.106402474,0.128081522,-0.223863392
1001,1014,1014,,2:00,Ebonics is nationwide.,1,pop culture,,normal,miming,no,punchline,,1014,21,1.21860174,1.411023881,-0.969030776,-1.393923251,1.111318737,-1.544389994,1.230667694,-0.981146103,0.402399753,-0.343159417,-0.210329553,0.364427323,-0.296460035
1002,1015,1015,,2:03,Ebonics covers everybody. You ain't gonna just blame us for it. For the Ebonics,1,audience,pop culture,annoyed,walking,no,buildup,,1015,22,1.237139459,1.23109578,-0.904516791,-0.909935647,1.128179311,-1.732330643,1.265045239,-1.092772611,0.27403676,-0.027902156,-0.499630903,0.691629451,-0.660037248
1003,1016,1016,,2:09,"And Ebonics is deep and see, the reason for Ebonics having to be labeled the way it is is because we have to find a way to describe the way we talk",0,pop culture,,normal,standing,yes,buildup,,1016,23,0.820044264,1.299580638,-1.027088451,-1.536376602,1.670172027,-0.605357467,1.21142987,-1.23201933,0.536071113,-0.510154241,-0.04767965,0.137644915,-0.716267087
1004,1017,1017,,2:20,You can't describe how we talk. Black people are colorful people.,0,pop culture,,normal,walking,yes,buildup,,1017,24,0.896498991,1.397469714,-0.785507769,-1.112650753,1.830457809,-0.919970111,0.974343505,-1.547583099,0.022838327,-0.743388847,-0.209156085,0.438062424,-0.241414106
1005,1018,1018,,2:22,Now America is rushing to come up with an ebonics dictionary,0,pop culture,,normal,walking,yes,buildup,,1018,25,0.911420457,1.478872144,-0.917302411,-1.49979105,1.404744098,-1.19379859,1.244102649,-1.070077576,0.251443338,-0.533855014,0.316230863,0.174855927,-0.566844836
1006,1019,1019,,2:26,Do you know that Ebonics change every week?,1,pop culture,sarcasm,annoyed,standing,no,punchline,,1019,26,1.053979593,1.423975213,-0.966852799,-1.570524824,1.144360452,-1.022943707,1.626124022,-0.946551564,0.295955481,-0.481070782,-0.157389885,0.065459911,-0.46452111
1007,1020,1020,,2:30,"I'll tell you one thing. If you do have a dictionary, it better be in pencil.",1,pop culture,sarcasm,annoyed,standing,no,punchline,,1020,27,1.214488754,1.502195179,-0.844963504,-1.277953888,1.007005646,-1.634322783,1.272396172,-1.013745609,0.195539536,-0.338583449,-0.167904302,0.492814367,-0.406966119
1008,1021,1021,,2:37,"You know, you look at the word ""hello."" How you gonna put the word hello in the Ebonics dictionary? You know how many ways we got to say hello?",0,pop culture,,annoyed,walking,yes,buildup,,1021,28,1.013088354,1.425344625,-0.896668653,-1.385962195,1.568043473,-1.015631618,1.286864501,-1.027380139,0.184494154,-0.864069735,-0.067652957,0.210549841,-0.431019652
1009,1022,1022,,2:47,"It'll take up five, six pages.",1,pop culture,sarcasm,annoyed,walking,yes,buildup,,1022,29,1.176776332,1.413661195,-0.92871424,-1.605043246,1.038598894,-1.429985194,1.310305638,-0.664672001,0.266977796,-0.754780353,0.288633687,0.231632106,-0.343390615
1010,1023,1023,,2:48,Hey now!,1,unexpected,imitation,amused,standing,yes,punchline,,1023,30,1.264290219,1.511672259,-0.898921274,-1.570107558,0.834998238,-1.487509579,1.230229549,-0.878597519,0.420855795,-0.423035363,-0.045820558,0.400944679,-0.358998886
1011,1024,1024,,2:52,What up?,1,imitation,pop culture,amused,standing,yes,punchline,,1024,31,1.328096215,1.585135754,-0.697009187,-1.317799222,1.108440454,-1.548199004,1.09707112,-0.783476257,0.067911152,-0.981953509,-0.14112948,0.262588687,0.020323275
1012,1025,1025,,2:53,Looky here!,1,imitation,pop culture,laughing,standing,yes,punchline,,1025,32,1.447771947,1.414349931,-0.849521516,-1.232470788,0.700033758,-1.73942419,1.070679373,-1.10937144,0.316284134,-0.074162812,-0.347643662,0.682574659,-0.279099392
1013,1026,1026,,3:04,And then what about the one that ain't a word at all?,0,pop culture,,annoyed,walking,no,buildup,,1026,33,1.207848553,1.641230194,-0.56961815,-1.160793178,1.356069651,-1.120434373,1.325730686,-0.798650712,-0.080013228,-1.244395291,-0.27644598,-0.053187612,-0.22734056
1014,1027,1027,,3:07,"How about this here, hello?",1,imitation,unexpected,normal,miming,yes,punchline,,1027,34,1.144742905,1.446212195,-0.632341349,-0.888036974,1.265839266,-1.241320022,1.187215245,-1.259323879,-0.024521973,-0.408615808,-0.887725438,0.946113537,-0.648237704
1015,1028,1028,https://youtu.be/A7XCuw2AnAE,0:00,"I know that it's cool to talk crazy during sex,",0,personal,,normal,standing,No,buildup,,1028,0,0.896893341,0.795521208,-0.886235381,-0.710971194,1.965686338,-1.863102507,1.287970341,-0.837183707,0.216892564,-0.124991185,0.090713782,-0.132152191,-0.69904141
1016,1029,1029,,0:02,and I-- I have tried that.,0,personal,,normal,standing,No,buildup,,1029,1,0.866801111,0.567800502,-0.913480267,-0.686985729,1.103667197,-1.823602234,1.902270982,-0.841492394,0.303174479,0.727697857,-0.750945265,0.252476321,-0.707382562
1017,1030,1030,,0:04,"And it doesn't work for me, because I just...",0,personal,,normal,standing,Yes,buildup,,1030,2,0.843368409,0.610668603,-0.921146328,-0.598771739,1.896953486,-1.561935083,1.714283539,-0.953573383,0.139625565,0.196441412,-0.397690749,-0.221756769,-0.746466963
1018,1031,1031,,0:08,"I find that the truth, uh, gets in the way, I guess.",1,personal,unexpected,normal,standing,Yes,punchline,,1031,3,0.687062523,0.29993704,-1.06689278,-0.403052563,1.748112777,-1.718423695,1.745696264,-0.872708193,0.205897117,0.567620797,-0.559150028,0.152546629,-0.78664589
1019,1032,1032,,0:12,"Like, I...",1,personal,,normal,standing,No,buildup,,1032,4,0.968553615,1.172676798,-0.398887188,-0.87982269,1.296209034,-2.073402693,1.359829874,-1.27419139,0.299302127,-0.129312002,-0.354421532,0.193371509,-0.179905462
1020,1033,1033,,0:14,"Like, ""God, your cock is so--",0,one man conversation,personal,serious,standing,No,buildup,,1033,5,0.886016941,0.881338188,-0.547002716,-0.58809796,1.282630588,-1.851248281,1.679591515,-1.397186333,0.041045827,0.404396044,-0.506351221,0.350112246,-0.635244837
1021,1034,1034,,0:15,"Oh, no, never-- It was a shadow.""",1,one man conversation,unexpected,serious,standing,Yes,punchline,,1034,6,0.993384127,1.016582423,-0.484117028,-0.737441697,1.49577926,-2.012684173,1.413278923,-1.328527232,0.116993611,-0.115512531,-0.224865066,0.113204963,-0.246075579
1022,1035,1035,,0:21,"What I do, I feel like, is way crazier.",0,personal,,normal,standing,No,buildup,,1035,7,0.866237273,0.6543919,-0.832681161,-0.623112489,1.655834516,-1.851658768,1.703551879,-0.832710473,0.371307989,0.205105923,-0.483166171,-0.089871852,-0.743228568
1023,1036,1036,,0:27,"I like to talk crazy right after sex,",1,personal,,normal,standing,Yes,punchline,,1036,8,0.940110512,0.648307553,-0.852406673,-0.669096113,1.677069441,-2.151041573,1.40602493,-0.752812892,0.390002635,0.087643566,-0.260549606,0.087323188,-0.550574969
1024,1037,1037,,0:31,when things have calmed down a beat.,1,personal,,normal,standing,No,punchline,,1037,9,0.868613248,1.020653122,-0.448795635,-0.820668194,1.545688575,-2.108186137,1.412694057,-1.079612211,0.251536874,-0.307048482,-0.340411447,0.176766091,-0.17122986
1025,1038,1038,,0:35,"Get right in his face, real quiet.",1,personal,,serious,standing,Yes,buildup,,1038,10,0.792689929,0.641309309,-0.697274318,-0.630193026,1.475129366,-2.014027717,1.912027412,-0.773938756,0.073882533,-0.004065186,-0.495365094,0.247066114,-0.527240565
1026,1039,1039,,0:40,"""What do you think would happen if I went on down to the hospital and got a rape exam right now?",1,one man conversation,unexpected,serious,standing,No,punchline,,1039,11,0.811592661,0.659821736,-0.68758655,-0.610316711,1.536485923,-2.173599867,1.747949184,-0.72590038,0.021714853,-0.116145468,-0.397297231,0.297605986,-0.364324135
1027,1040,1040,,0:46,"Hmm, what do you think?",1,one man conversation,personal,amused,standing,Yes,punchline,,1040,12,1.139472928,1.279600107,-0.118034136,-1.094440656,1.1512556,-1.917542173,1.04954863,-1.494690732,0.250885253,-0.610521486,-0.028120775,0.174506915,0.218080526
1028,1041,1041,,0:53,You think they'd find your semen all over and inside me? Cause I do.,1,one man conversation,sarcasm,serious,standing,Yes,punchline,,1041,13,0.914731935,1.002538978,-0.566520621,-0.677017441,1.615897608,-2.179856557,1.368967619,-0.954943047,0.096266128,-0.298903035,-0.159982561,0.134817853,-0.29599686
1029,1042,1042,,0:58,"Oh, I really do.",1,one man conversation,sarcasm,serious,standing,Yes,punchline,,1042,14,1.085415726,1.142898423,-0.407184246,-1.183947076,1.183083395,-1.999168792,1.30067893,-1.184325804,0.310040986,-0.528219235,-0.026892069,0.284560835,0.023058926
1030,1043,1043,,1:04,Maybe you should go ahead and tickle my back till I fall asleep. ,0,one man conversation,personal,serious,standing,No,buildup,,1043,15,0.837091104,0.68854806,-0.713842035,-0.462399487,1.744107279,-2.269234102,1.396228837,-0.802141314,-0.015205436,-0.240658322,-0.117070736,0.327068147,-0.372491996
1031,1044,1044,,1:07,"Is that a good idea, motherfucker?""",1,one man conversation,unexpected,amused,standing,Yes,punchline,,1044,16,1.080239516,1.177576914,-0.287587877,-0.999111633,1.283924991,-2.179193564,1.102674746,-1.148318748,0.230693576,-0.577302542,0.058833487,0.201098313,0.056472822
1032,1045,1045,,1:13,"My boyfriend's foreign, so, then I get, like, really nose to nose with him and go,",0,personal,,serious,standing,Yes,buildup,,1045,17,0.784646696,0.738409847,-0.534346556,-0.283629381,1.700388828,-2.061480214,1.765642907,-0.732275759,-0.165439898,0.000649573,-0.540127026,-0.07818076,-0.594258256
1033,1046,1046,,1:18,"""USA's number one.""",1,one man conversation,pop reference,serious,standing,No,punchline,,1046,18,1.061259127,0.804106348,-0.68581774,-1.08644344,1.320280817,-2.031992031,1.434262928,-1.16205018,0.228179396,-0.2420301,0.084767624,0.403312622,-0.127835371
1034,1047,1047,,1:23,"He'll be like, ""Number one in what?""",1,one man conversation,imitation,normal,standing,No,buildup,,1047,19,0.866097967,1.044051909,-0.296893932,-0.729552845,1.589509411,-2.099906692,1.472507516,-0.988519334,0.272417021,-0.422084531,-0.36862573,-0.091630791,-0.247369968
1035,1048,1048,,1:26,"""You don't worry about it.",1,one man conversation,personal,annoyed,standing,Yes,buildup,,1048,20,1.073157178,1.338174327,-0.276414023,-1.02678226,1.366368072,-1.974981068,1.236954474,-1.046206535,0.273574442,-0.63985955,-0.030532565,-0.089421939,-0.204030554
1036,1049,1049,,1:29,It's important to us that we're number one.,1,one man conversation,personal,normal,standing,Yes,buildup,,1049,21,1.019992576,1.284178726,-0.34459138,-0.812742166,1.474805684,-2.141978054,1.190607244,-1.04524687,0.140633889,-0.449832,-0.065708703,-0.136776526,-0.11334242
1037,1050,1050,,1:32,"Juvenile diabetes.""",1,one man conversation,unexpected,annoyed,standing,Yes,punchline,,1050,22,1.054956384,1.051871089,-0.383548092,-1.128070609,1.360041167,-2.043971721,1.292185022,-1.139387946,0.366416644,-0.460658029,-0.073718925,0.115992909,-0.012107893
1038,1051,1051,,1:40,"What is the etiquette--? I don't know if there are any, like,",0,personal,,normal,standing,No,buildup,,1051,23,0.943049525,0.825115063,-0.82876585,-0.818584991,1.627187512,-1.721352597,1.815696743,-0.792009909,0.138803711,-0.042419594,-0.435495617,-0.162689638,-0.548534357
1039,1052,1052,,1:42,"Emily Post-ish people here, but...",0,personal,pop reference,normal,standing,Yes,buildup,,1052,24,0.808807124,0.63499658,-0.950102892,-0.705116659,1.955189036,-1.60827938,1.669236652,-0.81648625,0.129257926,0.009130471,-0.074732262,-0.297067253,-0.754833095
1040,1053,1053,,1:45,"For post-coital cuddling,",0,personal,,normal,standing,No,buildup,,1053,25,0.902314956,0.56702404,-0.964806746,-0.597374809,2.019695477,-1.660749826,1.470725697,-1.143697566,-0.103305266,-0.122007063,-0.19232613,0.220732822,-0.396225585
1041,1054,1054,,1:48,"uh, or after sex cuddling, if you're stupid...",1,audience,sarcasm,serious,standing,No,punchline,,1054,26,0.923339949,0.814089283,-0.897001423,-0.858746294,1.734705501,-1.856063188,1.458847043,-0.963347387,0.35871868,0.029568606,-0.230375605,-0.014369759,-0.499365407
1042,1055,1055,,1:51,#NAME?,0,personal,,normal,standing,Yes,buildup,,1055,27,1.017721514,0.950793537,-0.684598591,-0.854343922,1.59129589,-1.873339826,1.608283359,-0.901317542,0.215037972,-0.256679568,-0.295218913,-0.049257841,-0.46837607
1043,1056,1056,,1:58,"""his asshole"" fingers?",1,personal,unexpected,serious,standing,Yes,punchline,,1056,28,1.122858953,1.052880432,-0.531657361,-1.031369097,1.619678184,-1.883616693,1.143706334,-1.181054121,0.369245833,-0.493766146,0.045025329,-0.09528239,-0.136649256
1044,1057,1057,,2:03,Is it just straight out to the side? Or...,1,personal,unexpected,normal,standing,Yes,punchline,,1057,29,1.035835341,0.974402518,-0.680885326,-0.912574666,1.686054367,-2.038853955,1.158009837,-0.919273312,0.543958865,-0.279915489,-0.163778214,-0.12034539,-0.282634578
1045,1058,1058,https://www.youtube.com/watch?v=eBoZcMMmdzA&ab_channel=NetflixIsAJoke,0:01,I think girls should tell guys how to make them cum.,1,personal,unexpected,normal,standing,Yes,buildup,,1058,0,1.19727221,1.48015272,-0.776810037,-1.1811261,0.944537526,-1.763535098,1.373453977,-0.930095073,0.311169251,-0.304717932,-0.335722082,0.393359612,-0.407938975
1046,1059,1059,,0:07,"Like the first time you have sex,",0,personal,,normal,standing,Yes,buildup,,1059,1,1.123430284,1.180656456,-0.77352662,-1.071093615,0.905469501,-2.165367142,1.215923632,-0.710074708,-0.205713512,-0.592564696,0.284225459,0.795356601,0.01327836
1047,1060,1060,,0:08,"before, like have a debriefing. Ya know?",1,personal,sarcasm,normal,standing,Yes,buildup,,1060,2,0.941350494,1.145995368,-0.856780004,-1.084415715,0.900464689,-2.145998706,1.672690111,-0.206173259,0.197229054,-0.458715273,-0.123572218,0.438630025,-0.420704565
1048,1061,1061,,0:11,"You know, because apparently every girl is different",0,personal,,normal,standing,No,buildup,,1061,3,1.170716159,1.519551167,-0.682918491,-1.320845465,0.837313617,-1.994335923,1.170944819,-0.629653807,0.187827272,-0.556328959,0.308443663,0.32882562,-0.339539671
1049,1062,1062,,0:14,"is, uh, what I'm telling myself.",1,personal,sarcasm,normal,standing,No,punchline,,1062,4,1.225920116,1.412339032,-0.698551511,-0.99222763,0.906298537,-2.068826106,1.269794022,-0.680800901,0.054630593,-0.553029497,-0.161830147,0.631326639,-0.345043147
1050,1063,1063,,0:20,"Everyone is different,",0,personal,,normal,standing,No,buildup,,1063,5,0.931972403,1.063278874,-0.796098593,-0.703728895,0.971223875,-2.23252812,1.604383452,-0.562484413,-0.141517692,-0.102249459,-0.501736147,0.809866793,-0.340382077
1051,1064,1064,,0:21,and I think one of them is just dead inside.,1,personal,sarcasm,normal,standing,No,punchline,,1064,6,1.037534659,1.275479208,-0.857910431,-1.148808467,1.015906376,-2.099446458,1.399853757,-0.570525829,0.247951493,-0.404257145,-0.262737737,0.461695157,-0.094734586
1052,1065,1065,,0:26,"Yeah I think I might know, I think you're just broken.",1,one man conversation,sarcasm,normal,standing,Yes,punchline,,1065,7,1.112195897,1.267505719,-0.825322523,-1.02716958,1.026131674,-2.102265592,1.364338987,-0.705471369,0.308607182,-0.144671723,-0.385272124,0.4543383,-0.342944849
1053,1066,1066,,0:30,"No, No, yeah. (coughs)",1,one man conversation,sarcasm,laughing,walking,No,buildup,,1066,8,1.221108913,0.982607619,-0.947089601,-0.703840983,0.982789076,-1.747580973,1.303847763,-1.172921904,0.189769227,0.318983719,-0.52010084,0.952521533,-0.860093549
1054,1067,1067,,0:37,"Sorry,",1,audience,,laughing,standing,No,buildup,,1067,9,1.385655607,1.467502799,-0.676654838,-1.209444277,0.651651805,-1.709811712,1.379082524,-0.932640963,-0.286088475,-0.58366695,0.016211842,0.660867893,-0.162665255
1055,1068,1068,,0:38,Sometimes you say giggly things.,1,audience,,laughing,standing,No,buildup,,1068,10,1.043981441,1.112397994,-1.031315444,-1.172667186,1.184022526,-1.583795177,1.558692645,-0.881062661,-0.065224165,-0.556832579,-0.047799568,0.813339778,-0.373737605
1056,1069,1069,,0:43,"No, but yeah girls should tell guys how to make them cum.",0,personal,,normal,standing,Yes,buildup,,1069,11,1.044376208,1.541532142,-0.756609286,-1.450518309,1.044400207,-1.733988791,1.272393314,-0.797007041,0.180734887,-0.635585994,0.18539158,0.171388886,-0.066507803
1057,1070,1070,,0:46,"Not when they're comfortable,",0,personal,,normal,standing,Yes,buildup,,1070,12,1.069997942,1.616193146,-0.533333869,-1.215735302,0.92763445,-1.701011483,1.486837153,-0.597872994,-0.175995271,-1.010767297,-0.044888487,0.299035129,-0.120093116
1058,1071,1071,,0:47,"I know you don't wanna hurt the guys feelings,",0,personal,,normal,standing,Yes,buildup,,1071,13,1.057105144,1.724187258,-0.309234007,-1.007579802,1.051813917,-2.16778115,0.664157698,-0.406650881,0.381739042,-1.092435026,0.04664718,0.177014553,-0.118983925
1059,1072,1072,,0:48,"but it won't, it doesn't.",0,personal,,normal,standing,Yes,buildup,,1072,14,1.037914756,1.332987984,-0.924755627,-1.180333251,1.233562675,-1.671089312,1.475546257,-0.918496013,0.283360157,-0.197902014,-0.237683304,0.307298881,-0.54041119
1060,1073,1073,,0:52,"We could be mid-fuck, you could be like ""I hate this""",0,one man conversation,imitation,normal,standing,Yes,buildup,,1073,15,0.811703711,1.068150074,-0.93000869,-1.117600464,1.203361317,-2.020729015,1.554419991,-0.101647864,0.625326095,-0.456763647,-0.452553306,0.299918344,-0.483576548
1061,1074,1074,,0:56,"and we'll be like how's this, good?",0,one man conversation,imitation,normal,standing,Yes,buildup,,1074,16,1.069660641,1.168371848,-1.044986998,-1.342699053,1.526147323,-1.629748031,1.31358652,-0.527954958,0.374572619,-0.600176757,0.008390975,-0.325202288,0.01003816
1062,1075,1075,,0:58,"Okay, forgotten, didn't even happen.",1,one man conversation,sarcasm,normal,standing,Yes,buildup,,1075,17,1.032541229,1.280817315,-0.810036548,-1.074130124,0.857597621,-2.081597614,1.549298438,-0.447134883,0.326972806,-0.281155939,-0.255243592,0.479604061,-0.57753277
1063,1076,1076,,1:02,"You should just tell the guy,",0,personal,,normal,standing,Yes,buildup,,1076,18,0.960414806,0.869760585,-1.441698446,-1.439738778,1.442334038,-1.199943329,1.529911388,-0.918316328,0.474774892,0.097041218,-0.045553939,0.131000833,-0.45998694
1064,1077,1077,,1:03,"like I guess guys stuff is very self-explanatory,",0,personal,,normal,standing,Yes,buildup,,1077,19,0.982960053,1.149563069,-0.998346042,-1.077052152,1.576534246,-1.743130357,1.411695062,-0.843594517,0.103448073,-0.281053426,0.02561468,0.154655911,-0.461294598
1065,1078,1078,,1:06,"You just like yank it and shit flies out, right?",1,personal,unexpected,normal,standing,Yes,buildup,,1078,20,0.977167032,1.179971941,-0.951845691,-1.267051229,1.116130764,-1.970600385,1.504585777,-0.200083995,0.540159946,-0.430022199,-0.091028818,0.061447479,-0.468830622
1066,1079,1079,,1:09,"It's really easy, like my son could do it.",1,personal,unexpected,amused,standing,Yes,buildup,,1079,21,1.267036862,1.388340645,-0.797506348,-1.052974288,0.922316436,-1.680734628,1.323317614,-0.994149702,0.069708553,-0.49644038,-0.419823252,0.855484761,-0.384576272
1067,1080,1080,,1:19,"But apparently, it's not very hard to make girls cum,",0,personal,,normal,walking,Yes,buildup,,1080,22,1.135861531,1.524362311,-0.664025722,-1.318991119,0.76662954,-1.971909233,1.316672153,-0.733560952,0.188144846,-0.279148152,0.252001844,0.250745454,-0.466782502
1068,1081,1081,,1:22,"like if you're sweating and out of breath,",0,personal,,normal,standing,No,buildup,,1081,23,1.092079516,1.276449238,-0.874692223,-1.216054702,1.119216782,-2.073367415,1.301240154,-0.589206849,0.420039322,-0.169712609,-0.079686593,0.130737307,-0.337041928
1069,1082,1082,,1:24,I'm told you have done it wrong.,1,personal,,normal,standing,No,buildup,,1082,24,1.058982557,1.534764008,-0.503465603,-0.808285231,1.108087156,-2.236609462,1.081108861,-0.652422524,0.382552684,-0.443498324,-0.454928336,0.312782095,-0.37906788
1070,1083,1083,,1:26,"But, you know, I all I know is from like porn,",0,personal,,normal,standing,No,buildup,,1083,25,1.339624339,1.581482292,-0.598403512,-0.939518509,1.198543041,-1.760330011,0.995532619,-1.102053437,0.24934792,-0.426734589,-0.346661931,0.316899763,-0.507727985
1071,1084,1084,,1:28,because I grew up with just like a mom and a sister. Right?,0,personal,,normal,standing,No,buildup,,1084,26,0.98297663,1.280297031,-0.72390023,-0.83414643,1.328233211,-2.260265182,1.248995234,-0.730306761,0.137374411,-0.129391228,-0.056872411,0.14312905,-0.386123324
1072,1085,1085,,1:32,"So we never had that talk,",0,personal,,normal,standing,No,buildup,,1085,27,1.09181462,1.330420216,-0.731198597,-0.951314131,1.163994605,-2.136039306,1.337687357,-0.727186477,0.010013742,-0.376633457,-0.115363753,0.369603978,-0.265798796
1073,1086,1086,,1:34,"I just never had that dinner,",0,personal,,normal,standing,No,buildup,,1086,28,0.975893272,1.193521183,-0.874074122,-1.177216242,0.740885134,-2.310583474,1.237708583,-0.384277075,0.598137336,-0.095587466,-0.076993889,0.595347056,-0.422760295
1074,1087,1087,,1:36,"where like I felt comfortable to be like,",0,personal,,normal,standing,No,buildup,,1087,29,1.104959867,1.290226474,-0.60302353,-0.694943107,0.921897215,-2.132283849,1.44233761,-0.205556261,0.552059974,-0.475894479,-0.755245299,0.301292265,-0.745826879
1075,1088,1088,,1:39,"""Yo guys...",1,imitation,personal,normal,standing,Yes,buildup,,1088,30,1.245677807,1.160981939,-0.924252956,-1.056062519,0.717759931,-1.844618241,1.51588377,-0.677422663,0.197840557,-0.29760561,-0.343256267,0.915500208,-0.610425955
1076,1089,1089,,1:42,"If I wasn't your son or brother.""",1,imitation,personal,normal,standing,Yes,punchline,,1089,31,1.166867504,1.226850656,-0.843847294,-0.956375575,0.904934864,-1.852510536,1.497069127,-0.536986525,0.414060075,-0.370100264,-0.488644521,0.682901071,-0.844218582
1077,1090,1090,,1:49,"So everything I knew was from porn,",0,personal,,normal,standing,Yes,buildup,,1090,32,1.033109474,1.396688389,-0.731930951,-1.160753401,1.285314113,-1.743497611,1.516784962,-0.38791981,0.162449151,-0.852188278,-0.443360112,-0.081888832,0.007192907
1078,1091,1091,,1:51,"which is like a lot of movement and like screaming,",1,personal,,normal,standing,Yes,buildup,,1091,33,1.022489819,1.203916186,-0.906269558,-1.113958292,1.356359976,-1.784495336,1.61022417,-0.397178432,0.366772857,-0.492896966,-0.359894208,-0.122876567,-0.382193649
1079,1092,1092,,1:54,and sometimes you just take it out,0,personal,,normal,standing,Yes,buildup,,1092,34,1.116204753,1.238411712,-0.969128195,-1.389132041,0.851959067,-1.809602217,1.605364165,-0.375607383,0.557632409,-0.269237473,-0.17769804,0.080466267,-0.459633024
1080,1093,1093,,1:57,and do a couple pushups and go right back.,1,personal,,normal,standing,Yes,punchline,,1093,35,1.121857171,1.362673563,-0.805925598,-1.169099495,0.886227494,-1.896434905,1.52407058,-0.700196031,0.123626131,-0.456664649,-0.414729641,0.518361491,-0.093766108
1081,1094,1094,,2:00,"I'm, - Sorry.",1,audience,,normal,standing,Yes,buildup,,1094,36,1.249573645,1.287429171,-0.867621694,-1.046882245,0.844932649,-1.78064445,1.346115608,-1.037340985,0.085370013,-0.254107809,-0.305314838,0.902608058,-0.424117121
1082,1095,1095,,2:04,"So I didn't really know but like luckily,",0,personal,,laughing,standing,No,buildup,,1095,37,1.143883164,1.573375401,-0.682238636,-1.301403731,1.064819863,-1.736385452,1.198106904,-1.043350019,0.376259774,-0.296875383,-0.089206591,0.146426393,-0.353411687
1083,1096,1096,,2:07,one lady told me.,0,personal,,normal,standing,Yes,buildup,,1096,38,1.031883858,1.618329876,-0.435077483,-1.058494752,1.016613304,-1.368355909,1.454379433,-0.771158932,-0.328524116,-1.341125154,-0.237231579,0.621818753,-0.203057299
1084,1097,1097,,2:08,Apparently there's just like this little,0,personal,,normal,standing,Yes,buildup,,1097,39,0.952609985,1.137853806,-1.083280697,-1.265872908,1.575342362,-1.459143409,1.515902639,-0.773642854,0.346088325,-0.411308004,-0.170250546,0.073106502,-0.437405202
1085,1098,1098,,2:11,"thing in the vagina,",1,personal,,normal,standing,Yes,buildup,,1098,40,0.972522171,1.010815734,-1.009869507,-0.952977783,1.464728686,-1.765604911,1.645440593,-0.495273535,0.290507336,-0.495280764,-0.517489233,0.30074969,-0.448268477
1086,1099,1099,,2:13,"it's like a little circle that it kinda, you know boxing?",0,personal,cultural reference,normal,standing,Yes,buildup,,1099,41,0.980199037,1.099643158,-0.970290131,-1.021370814,1.200966512,-1.907500468,1.480856738,-0.733331684,0.213079752,-0.211544323,-0.109647378,0.671871647,-0.692932047
1087,1100,1100,,2:16,It kinda looks like the thing that's like this.,1,personal,cultural reference,normal,miming,Yes,punchline,,1100,42,1.166516202,1.179599442,-0.923378195,-0.97060049,1.230967636,-2.112409817,1.032526727,-0.883837013,0.333558217,-0.068248739,0.016846907,0.505220011,-0.506760887
1088,1101,1101,,2:20,It's like speed bag thing.,1,personal,cultural reference,normal,miming,Yes,punchline,,1101,43,1.3347896,1.448049082,-0.75020705,-1.173517268,0.698751657,-1.927381464,1.160318512,-0.626073446,0.404335814,-0.528904979,-0.256989986,0.70314062,-0.486311091
1089,1102,1102,,2:23,The thing that guys go slow or quite fast on.,1,personal,cultural reference,normal,miming,Yes,buildup,,1102,44,1.202709495,1.231994555,-0.95769917,-1.12722984,1.383728278,-1.681908944,1.245022858,-0.859114695,0.458165742,-0.448425019,-0.349624917,0.324124977,-0.421743321
1090,1103,1103,,2:26,And apparently the vagina is quite the same.,0,personal,,normal,standing,No,buildup,,1103,45,1.09177772,1.378259274,-0.865920388,-1.265044348,1.371348381,-1.804042921,0.939036052,-0.992211521,0.47864706,-0.106639772,0.319652338,-0.091132959,-0.453728916
1091,1104,1104,,2:29,"You just kinda just tap that little thing very lightly,",0,personal,,normal,miming,Yes,buildup,,1104,46,1.034851985,1.403939997,-0.853023125,-1.331391725,1.025915335,-1.867235166,1.327148752,-0.82410044,0.51329526,0.046243786,0.057902974,-0.083816327,-0.449731306
1092,1105,1105,,2:33,"or floor it, apparently",1,personal,unexpected,normal,standing,Yes,punchline,,1105,47,1.14701718,1.406102795,-0.713650889,-0.915143012,1.245273213,-1.675548222,1.560184134,-0.654411472,0.401089063,-0.369087905,-0.731945347,-0.173746587,-0.526132951
1093,1106,1106,,2:35,those are the two options.,1,personal,sarcasm,normal,standing,No,buildup,,1106,48,1.306279692,1.46516433,-0.797178622,-1.118866714,1.01353273,-1.819309796,1.039898431,-1.049897127,0.236752679,-0.384066158,-0.166508446,0.621808003,-0.347609002
1094,1107,1107,,2:39,"Yeah, don't even have to change your outfit.",1,personal,,normal,standing,No,buildup,,1107,49,1.202412046,1.256357665,-0.882240564,-1.082855447,0.780300031,-1.865167684,1.382357057,-0.818721798,0.400682893,-0.104930227,-0.386662646,0.776112558,-0.657643883
